Project_Name,Project_URL,Project_Hash,Test_id,Duration_1,Polluter,Duration_2
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_bias],0.0003021031152456,tests/unit/test_drizzle.py::test_find_retrieval_below_melting[0],0.001403016038239
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_bias],0.000385204097256,tests/unit/test_drizzle.py::test_get_retrieval_status[5],0.0016698180697858
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_bias],0.0003098028246313,tests/unit/test_drizzle.py::test_find_retrieval_below_melting[1],0.0014569158665835
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_bias],0.0003037028945982,tests/unit/test_drizzle.py::test_find_retrieval_below_melting[2],0.0014233160763978
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_bias],0.0003539039753377,tests/unit/test_drizzle.py::test_get_retrieval_status[3],0.0014066160656511
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_bias],0.0003685040865093,tests/unit/test_drizzle.py::test_get_retrieval_status[0],0.0015143170021474
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_bias],0.0003501039464026,tests/unit/test_drizzle.py::test_get_retrieval_status[1],0.0014270159881561
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_bias],0.0003864041063934,tests/unit/test_drizzle.py::test_get_retrieval_status[2],0.0016223180573433
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_error],0.0003612041473388,tests/unit/test_drizzle.py::test_get_retrieval_status[3],0.0017042199615389
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_error],0.0003633040469139,tests/unit/test_drizzle.py::test_get_retrieval_status[2],0.0014958169776946
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_error],0.0030184341594576,tests/unit/test_drizzle.py::test_get_retrieval_status[4],0.0016874189022928
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_error],0.0003075031563639,tests/unit/test_drizzle.py::test_find_retrieval_below_melting[0],0.0017238191794604
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_error],0.000369403976947,tests/unit/test_drizzle.py::test_get_retrieval_status[5],0.0014702170155942
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_error],0.0003160031046718,tests/unit/test_drizzle.py::test_find_retrieval_below_melting[2],0.0014780170749872
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_error],0.0003498040605336,tests/unit/test_drizzle.py::test_get_retrieval_status[1],0.0014486159197986
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_error],0.0003426040057092,tests/unit/test_drizzle.py::test_get_retrieval_status[0],0.0014336160384118
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[Do_error],0.0003728040028363,tests/unit/test_drizzle.py::test_find_retrieval_below_melting[1],0.0016615178901702
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[S],0.0003050030209124,tests/unit/test_drizzle.py::test_find_retrieval_below_melting[1],0.0014534168876707
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[S],0.000349004054442,tests/unit/test_drizzle.py::test_get_retrieval_status[0],0.0014109162148088
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[S],0.0004004039801657,tests/unit/test_drizzle.py::test_get_retrieval_status[1],0.0015099172014743
cloudnetpy,https://github.com/tukiains/cloudnetpy,26f2607b890630146469cfa410fce99438ceee3f,tests/unit/test_drizzle.py::test_append_data[S],0.0003953040577471,tests/unit/test_drizzle.py::test_get_retrieval_status[2],0.0014404160901904
